4.82	36.95
4.83	41.85
4.84	45.2
4.85	41.35
4.86	38.9
4.87	38.9
4.88	33.85
4.89	36.05
4.9	37.75
4.91	32.55
4.92	39.35
4.93	42.15
4.94	37.45
4.95	39.5
4.96	31.45
4.97	41.75
4.98	32.9
4.99	28.95
5	36.15
5.01	41.8
5.02	30.85
5.03	30.45
5.04	35.8
5.05	36.25
5.06	33.7
5.07	41.5
5.08	32.7
5.09	34.6
5.1	33.75
5.11	28
5.12	33.8
5.13	29.45
5.14	30.8
5.15	31.45
5.16	35.7
5.17	35.1
5.18	32.65
5.19	28.4
5.2	34.4
5.21	28.05
5.22	36.1
5.23	36.5
5.24	30.7
5.25	30.25
5.26	25.8
5.27	26.45
5.28	26.3
5.29	27.9
5.3	21.4
5.31	27.85
5.32	24.25
5.33	30.4
5.34	31.3
5.35	28.75
5.36	27.6
5.37	29.4
5.38	27.7
5.39	20.5
5.4	25.85
5.41	24.45
5.42	23.25
5.43	25.15
5.44	27.65
5.45	27.6
5.46	25.05
5.47	29.05
5.48	28.35
5.49	24.25
5.5	26.45
5.51	26.15
5.52	27.85
5.53	24.65
5.54	21.75
5.55	21.9
5.56	27.6
5.57	20.65
5.58	20.75
5.59	28.3
5.6	19.25
5.61	26.75
5.62	23.65
5.63	28.85
5.64	24.5
5.65	19.35
5.66	25.1
5.67	17.85
5.68	21.85
5.69	18.75
5.7	22.1
5.71	20.85
5.72	18.8
5.73	23.1
5.74	20.1
5.75	19.55
5.76	24.25
5.77	26.75
5.78	24.4
5.79	22.25
5.8	24.35
5.81	18.85
5.82	21.75
5.83	15.1
5.84	18.2
5.85	19
5.86	15.05
5.87	13.95
5.88	19.6
5.89	19.05
5.9	13.6
5.91	18.05
5.92	16.15
5.93	18.25
5.94	16.95
5.95	14.45
5.96	14.05
5.97	21.8
5.98	10.55
5.99	17.75
6	16.4
6.01	21.55
6.02	15.4
6.03	17.3
6.04	20.65
6.05	16.75
6.06	16.6
6.07	14.8
6.08	17.5
6.09	14.05
6.1	14.95
6.11	9.7
6.12	13.7
6.13	18.85
6.14	13.1
6.15	14
6.16	14.3
6.17	13.45
6.18	9.6
6.19	12.75
6.2	18
6.21	10.05
6.22	13.6
6.23	16.5
6.24	13.45
6.25	14.1
6.26	11.25
6.27	9.5
6.28	11.05
6.29	13.65
6.3	8.7
6.31	13.7
6.32	10.55
6.33	10.95
6.34	9.45
6.35	9.35
6.36	12.85
6.37	10.3
6.38	13.7
6.39	12.1
6.4	8.15
6.41	9.45
6.42	5.1
6.43	8.05
6.44	6.3
6.45	8.7
6.46	8.25
6.47	10.25
6.48	12.75
6.49	7.1
6.5	4.4
6.51	8.85
6.52	5.45
6.53	9.4
6.54	3.2
6.55	7
6.56	8.35
6.57	8.5
6.58	12.05
6.59	8.6
6.6	3.95
6.61	4.9
6.62	6.6
6.63	7.9
6.64	8.95
6.65	8.35
6.66	8.5
6.67	5.5
6.68	3.75
6.69	5.25
6.7	8.15
6.71	5
6.72	0.15
6.73	6.45
6.74	7.05
6.75	5.4
6.76	8.7
6.77	5.2
6.78	5.45
6.79	3.1
6.8	3.45
6.81	6.2
6.82	5.15
6.83	5.4
6.84	8.4
6.85	6.65
6.86	2.85
6.87	5.75
6.88	1.5
6.89	1.7
6.9	1.95
6.91	9.35
6.92	5.75
6.93	8.6
6.94	6.2
6.95	2.55
6.96	2.95
6.97	8.05
6.98	4
6.99	5.9
7	5.85
7.01	5.5
7.02	2.65
7.03	4.8
7.04	2.7
7.05	3.4
7.06	3.85
7.07	4.5
7.08	3.65
7.09	2.35
7.1	4.95
7.11	4.1
7.12	4
7.13	2.1
7.14	5.85
7.15	5.9
7.16	5.15
7.17	4.85
7.18	5.6
7.19	1.45
7.2	3.45
7.21	3.8
7.22	2.25
7.23	5.15
7.24	1.55
7.25	3.6
7.26	3.6
7.27	8.2
7.28	3.7
7.29	4.3
7.3	2.3
7.31	3.3
7.32	4.45
7.33	4.5
7.34	4.3
7.35	3.6
7.36	0.6
7.37	5.5
7.38	2.8
7.39	3.75
7.4	2.05
7.41	1.65
7.42	0.15
7.43	6
7.44	2
7.45	4.75
7.46	0.01
7.47	0.199999999999999
7.48	3.55
7.49	0.699999999999999
7.5	0.1
7.51	2.35
7.52	0.0500000000000007
7.53	1
7.54	0.65
7.55	4.7
7.56	0.9
7.57	0.01
7.58	1.25
7.59	5.6
7.6	2.7
7.61	1.1
7.62	4.75
7.63	2.4
7.64	6.3
7.65	0.01
7.66	2
7.67	2.8
7.68	0.6
7.69	2.7
7.7	1.05
7.71	0.01
7.72	1.7
7.73	0.01
7.74	2.7
7.75	0.01
7.76	1.95
7.77	0.01
7.78	3.95
7.79	0.01
7.8	0.01
7.81	0.01
7.82	1.5
7.83	3.7
7.84	0.25
7.85	0.75
7.86	0.65
7.87	0.01
7.88	5.55
7.89	0.01
7.9	3.9
7.91	1.5
7.92	0.9
7.93	0.01
7.94	4.65
7.95	2.7
7.96	0.1
7.97	2.5
7.98	1.7
7.99	1.4
8	2.95
8.01	0.199999999999999
8.02	2.35
8.03	0.01
8.04	2.3
8.05	0.35
8.06	0.01
8.07	1.35
8.08	0.01
8.09	0.01
8.1	1.55
8.11	0.01
8.12	0.01
8.13	2.65
8.14	0.01
8.15	4.95
8.16	2.8
8.17	1.8
8.18	0.15
8.19	3.45
8.2	0.01
8.21	4.5
8.22	4.1
8.23	0.01
8.24	2.85
8.25	0.01
8.26	1.55
8.27	4.2
8.28	1.1
8.29	0.4
8.3	0.5
8.31	1.45
8.32	0.01
8.33	6.95
8.34	0.01
8.35	5.95
8.36	1.15
8.37	0.01
8.38	1.7
8.39	1.55
8.4	0.01
8.41	0.8
8.42	3.05
8.43	0.01
8.44	2.45
8.45	2.4
8.46	1.05
8.47	2.65
8.48	1.4
8.49	4.45
8.5	0.01
8.51	0.800000000000001
8.52	0.01
8.53	0.01
8.54	0.01
8.55	0.01
8.56	0.01
8.57	0.35
8.58	0.01
8.59	2.6
8.6	0.25
8.61	2.15
8.62	3.5
8.63	0.9
8.64	0.01
8.65	1.1
8.66	4.25
8.67	2.05
8.68	1.5
8.69	0.01
8.7	3
8.71	0.0500000000000007
8.72	4.45
8.73	0.800000000000001
8.74	2.45
8.75	0.1
8.76	0.6
8.77	0.01
8.78	0.01
8.79	0.01
8.8	1.25
8.81	0.01
8.82	0.01
8.83	0.01
8.84	0.01
8.85	3.35
8.86	0.01
8.87	1.2
8.88	0.01
8.89	2.8
8.9	3.35
8.91	2.15
8.92	1.45
8.93	0.01
8.94	0.15
8.95	0.1
8.96	0.9
8.97	1.05
8.98	0.01
8.99	0.199999999999999
9	0.01
9.01	1.35
9.02	0.01
9.03	0.01
9.04	2.65
9.05	1.05
9.06	0.01
9.07	0.01
9.08	0.01
9.09	0.01
9.1	0.01
9.11	0.01
9.12	0.199999999999999
9.13	0.01
9.14	1.85
9.15	0.65
9.16	1.5
9.17	2.8
9.18	0.01
9.19	0.0499999999999998
9.2	0.35
9.21	3.5
9.22	0.01
9.23	2.35
9.24	5.05
9.25	0.01
9.26	0.35
9.27	0.01
9.28	0.01
9.29	0.01
9.3	2.45
9.31	0.01
9.32	0.01
9.33	0.01
9.34	1.15
9.35	0.01
9.36	0.01
9.37	2.25
9.38	3.1
9.39	2.45
9.4	0.6
9.41	2.3
9.42	0.01
9.43	2.35
9.44	0.01
9.45	0.01
9.46	0.6
9.47	0.01
9.48	0.1
9.49	0.01
9.5	0.01
9.51	0.65
9.52	0.01
9.53	2.45
9.54	0.0499999999999998
9.55	2
9.56	3
9.57	0.01
9.58	2.85
9.59	3.3
9.6	0.949999999999999
9.61	0.699999999999999
9.62	0.01
9.63	2.3
9.64	0.01
9.65	3.85
9.66	1.4
9.67	0.01
9.68	0.1
9.69	0.01
9.7	0.25
9.71	0.01
9.72	0.01
9.73	2.1
9.74	1.65
9.75	1.6
9.76	0.01
9.77	1.35
9.78	0.95
9.79	0.75
9.8	2.7
9.81	0.449999999999999
9.82	0.01
9.83	0.01
9.84	0.01
9.85	0.699999999999999
9.86	0.01
9.87	0.01
9.88	1.3
9.89	1
9.9	0.01
9.91	1.85
9.92	1.3
9.93	0.199999999999999
9.94	0.01
9.95	0.7
9.96	0.01
9.97	0.01
9.98	0.01
9.99	0.0499999999999998
10	1.65
