0.3528	3.954E-6
0.3535	4.174E-6
0.3542	4.47E-6
0.3549	4.813E-6
0.3556	5.168E-6
0.3563	5.517E-6
0.357	5.829E-6
0.3577	6.084E-6
0.3584	6.262E-6
0.3591	6.353E-6
0.3599	6.349E-6
0.3606	6.248E-6
0.3613	6.056E-6
0.362	5.78E-6
0.3627	5.433E-6
0.3634	5.03E-6
0.3641	4.589E-6
0.3648	4.129E-6
0.3655	3.674E-6
0.3662	3.228E-6
0.3669	2.813E-6
0.3676	2.444E-6
0.3684	2.13E-6
0.3691	1.877E-6
0.3698	1.69E-6
0.3705	1.568E-6
0.3712	1.507E-6
0.3719	1.503E-6
0.3726	1.546E-6
0.3733	1.626E-6
0.374	1.731E-6
0.3747	1.851E-6
0.3755	1.975E-6
0.3762	2.091E-6
0.3769	2.191E-6
0.3776	2.265E-6
0.3783	2.309E-6
0.379	2.319E-6
0.3797	2.293E-6
0.3804	2.232E-6
0.3811	2.138E-6
0.3818	2.018E-6
0.3825	1.872E-6
0.3832	1.71E-6
0.384	1.537E-6
0.3847	1.361E-6
0.3854	1.189E-6
0.3861	1.027E-6
0.3868	8.796E-7
0.3875	7.519E-7
0.3882	6.477E-7
0.3889	5.659E-7
0.3896	5.085E-7
0.3903	4.745E-7
0.3911	4.62E-7
0.3918	4.681E-7
0.3925	4.893E-7
0.3932	5.215E-7
0.3939	5.598E-7
0.3946	6.011E-7
0.3953	6.409E-7
0.396	6.758E-7
0.3967	7.026E-7
0.3974	7.193E-7
0.3981	7.243E-7
0.3988	7.169E-7
0.3996	6.976E-7
0.4003	6.667E-7
0.401	6.259E-7
0.4017	5.769E-7
0.4024	5.22E-7
0.4031	4.637E-7
0.4038	4.046E-7
0.4045	3.469E-7
0.4052	2.937E-7
0.4059	2.451E-7
0.4066	2.035E-7
0.4073	1.699E-7
0.4081	1.447E-7
0.4088	1.281E-7
0.4095	1.196E-7
0.4102	1.183E-7
0.4109	1.232E-7
0.4116	1.33E-7
0.4123	1.462E-7
0.413	1.612E-7
0.4137	1.766E-7
0.4144	1.907E-7
0.4151	2.029E-7
0.4158	2.119E-7
0.4166	2.17E-7
0.4173	2.178E-7
