6.360000000000000098e-01 2.771517158289900102e-03 2.302442233368966543e-03
6.380000000000000115e-01 2.641579094011259950e-03 2.261327193487377638e-03
6.400000000000000133e-01 2.515924240860691746e-03 2.055751994079434413e-03
6.420000000000000151e-01 2.394493804205655770e-03 2.179097113724200261e-03
6.440000000000000169e-01 2.277228386896594254e-03 1.480141435737192561e-03
6.460000000000000187e-01 2.164067456450559195e-03 1.850176794671490755e-03
6.480000000000000204e-01 2.054949577703071937e-03 1.850176794671490755e-03
6.500000000000000222e-01 1.949812828423710476e-03 1.397911355974015401e-03
6.520000000000000240e-01 1.848594040500948794e-03 1.356796316092426713e-03
6.540000000000000258e-01 1.751229888805743177e-03 1.356796316092426713e-03
6.560000000000000275e-01 1.657656039567292992e-03 1.562371515500369937e-03
6.580000000000000293e-01 1.567807670665070409e-03 7.811857577501849685e-04
6.600000000000000311e-01 1.481619677805668571e-03 8.223007976317736568e-04
6.620000000000000329e-01 1.399025995416907893e-03 9.867609571581285183e-04
6.640000000000000346e-01 1.319960715288016982e-03 6.989556779870077004e-04
6.660000000000000364e-01 1.244357104029008903e-03 9.867609571581285183e-04
6.680000000000000382e-01 1.172148296796497562e-03 6.167255982238303239e-04
6.700000000000000400e-01 1.103267306431064991e-03 7.811857577501849685e-04
6.720000000000000417e-01 1.037646513868418661e-03 8.634158375133623451e-04
6.740000000000000435e-01 9.752186490953821795e-04 4.933804785790642591e-04
6.760000000000000453e-01 9.159158737417631875e-04 6.989556779870077004e-04
6.780000000000000471e-01 8.596704793246869166e-04 4.522654386974755167e-04
6.800000000000000488e-01 8.064147922677632023e-04 4.933804785790642591e-04
6.820000000000000506e-01 7.560808393117162763e-04 2.055751994079434142e-04
6.840000000000000524e-01 7.086010957523777073e-04 4.111503988158868284e-04
6.860000000000000542e-01 6.639077784513213462e-04 4.933804785790642591e-04
6.880000000000000560e-01 6.219334057641051194e-04 8.223007976317737652e-05
6.900000000000000577e-01 5.826106909212614001e-04 2.055751994079434142e-04
6.920000000000000595e-01 5.458723640650195398e-04 1.644601595263547530e-04
6.940000000000000613e-01 5.116516388056005504e-04 2.466902392895321296e-04
6.960000000000000631e-01 4.798817994386795705e-04 2.055751994079434142e-04
6.979999999999999538e-01 4.504965451342193860e-04 2.466902392895321296e-04
6.999999999999999556e-01 4.234299121284087336e-04 8.223007976317737652e-05
7.019999999999999574e-01 3.986162557305130121e-04 2.466902392895321296e-04
7.039999999999999591e-01 3.759904059603835108e-04 8.223007976317737652e-05
7.059999999999999609e-01 3.554875744299671684e-04 2.055751994079434142e-04
7.079999999999999627e-01 3.370434848663836748e-04 1.644601595263547530e-04
7.099999999999999645e-01 3.205942927573683697e-04 4.111503988158868826e-05
7.119999999999999662e-01 3.060767667180919172e-04 2.055751994079434142e-04
7.139999999999999680e-01 2.934281196947538203e-04 4.111503988158868826e-05
7.159999999999999698e-01 2.825861993932429999e-04 1.233451196447660648e-04
7.179999999999999716e-01 2.734894886467552442e-04 1.644601595263547530e-04
7.199999999999999734e-01 2.660769265054282236e-04 1.233451168877877889e-06
7.219999999999999751e-01 2.602883467565587005e-04 1.233451168877877889e-06
7.239999999999999769e-01 2.560640075620880204e-04 1.644601595263547530e-04
7.259999999999999787e-01 2.533449569351566228e-04 1.233451196447660648e-04
7.279999999999999805e-01 2.520730577503057417e-04 4.111503988158868826e-05
7.299999999999999822e-01 2.521905821412146376e-04 1.233451196447660648e-04
7.319999999999999840e-01 2.536409398222073258e-04 2.055751994079434142e-04
7.339999999999999858e-01 2.563679994497759448e-04 2.055751994079434142e-04
7.359999999999999876e-01 2.603164432951065883e-04 1.233451168877877889e-06
7.379999999999999893e-01 2.654320113598324701e-04 8.223007976317737652e-05
7.399999999999999911e-01 2.716607659959412212e-04 1.233451196447660648e-04
7.419999999999999929e-01 2.789500611057338939e-04 1.644601595263547530e-04
7.439999999999999947e-01 2.872478450234042463e-04 1.233451196447660648e-04
7.459999999999999964e-01 2.965027623509537691e-04 1.644601595263547530e-04
7.479999999999999982e-01 3.066647893823943065e-04 3.700353589342981401e-04
7.500000000000000000e-01 3.176841641811068502e-04 1.644601595263547530e-04
7.520000000000000018e-01 3.295124201593861908e-04 2.055751994079434142e-04
7.540000000000000036e-01 3.421019478626806886e-04 2.878052791711208178e-04
7.560000000000000053e-01 3.554056095513204324e-04 5.344955184606529474e-04
7.580000000000000071e-01 3.693778277604511636e-04 3.289203190527095061e-04
7.600000000000000089e-01 3.839733395117556959e-04 3.700353589342981401e-04
7.620000000000000107e-01 3.991479870546723501e-04 3.289203190527095061e-04
7.640000000000000124e-01 4.148588368755934462e-04 3.700353589342981401e-04
7.660000000000000142e-01 4.310631854076956283e-04 4.933804785790642591e-04
7.680000000000000160e-01 4.477199649149229879e-04 3.700353589342981401e-04
7.700000000000000178e-01 4.647886611712196575e-04 3.289203190527095061e-04
7.720000000000000195e-01 4.822294934852616949e-04 4.522654386974755167e-04
7.740000000000000213e-01 5.000042840941742572e-04 5.344955184606529474e-04
7.760000000000000231e-01 5.180749613269161700e-04 3.700353589342981401e-04
7.780000000000000249e-01 5.364049129341221618e-04 6.578406381054190122e-04
7.800000000000000266e-01 5.549585154559957389e-04 2.878052791711208178e-04
7.820000000000000284e-01 5.737004248500325544e-04 4.933804785790642591e-04
7.840000000000000302e-01 5.925971348104128785e-04 5.756105583422416357e-04
7.860000000000000320e-01 6.116153741318479300e-04 5.756105583422416357e-04
7.880000000000000338e-01 6.307228731533187551e-04 4.111503988158868284e-04
7.900000000000000355e-01 6.498888870402699542e-04 6.167255982238303239e-04
7.920000000000000373e-01 6.690825969737809438e-04 3.700353589342981401e-04
7.940000000000000391e-01 6.882749455940472948e-04 4.111503988158868284e-04
7.960000000000000409e-01 7.074375530738771659e-04 7.400707178685962803e-04
7.980000000000000426e-01 7.265423978543130226e-04 6.989556779870077004e-04
8.000000000000000444e-01 7.455634157691078123e-04 5.344955184606529474e-04
8.020000000000000462e-01 7.644744261507687658e-04 7.400707178685962803e-04
8.040000000000000480e-01 7.832505330440975603e-04 7.400707178685962803e-04
8.060000000000000497e-01 8.018681874617214532e-04 8.223007976317736568e-04
8.080000000000000515e-01 8.203036026132723077e-04 8.223007976317736568e-04
8.100000000000000533e-01 8.385350283154533423e-04 9.867609571581285183e-04
8.120000000000000551e-01 8.565409964400572378e-04 6.989556779870077004e-04
8.140000000000000568e-01 8.743005264676701870e-04 5.344955184606529474e-04
8.160000000000000586e-01 8.917946272660622325e-04 4.522654386974755167e-04
8.180000000000000604e-01 9.090038207780728107e-04 9.867609571581285183e-04
8.200000000000000622e-01 9.259102223258926711e-04 6.578406381054190122e-04
8.220000000000000639e-01 9.424970055104229952e-04 1.027875997039717207e-03
8.239999999999999547e-01 9.587469956865716158e-04 9.867609571581285183e-04
8.259999999999999565e-01 9.746452772376997063e-04 8.223007976317736568e-04
8.279999999999999583e-01 9.901767642919328573e-04 1.068991036921305895e-03
8.299999999999999600e-01 1.005327048573364168e-03 9.456459172765397216e-04
8.319999999999999618e-01 1.020083631895119750e-03 1.068991036921305895e-03
8.339999999999999636e-01 1.034433193459981292e-03 8.223007976317736568e-04
8.359999999999999654e-01 1.048364302729641031e-03 1.233451196447660648e-03
8.379999999999999671e-01 1.061866213903428459e-03 8.634158375133623451e-04
8.399999999999999689e-01 1.074927798660130478e-03 7.400707178685962803e-04
8.419999999999999707e-01 1.087540316078636909e-03 8.223007976317736568e-04
8.439999999999999725e-01 1.099694410472125709e-03 8.634158375133623451e-04
8.459999999999999742e-01 1.111381618760581228e-03 9.867609571581285183e-04
8.479999999999999760e-01 1.122595207609818329e-03 9.867609571581285183e-04
8.499999999999999778e-01 1.133327363382636210e-03 1.192336156566071960e-03
8.519999999999999796e-01 1.143572391663307073e-03 1.027875997039717207e-03
8.539999999999999813e-01 1.153324887689069229e-03 1.068991036921305895e-03
8.559999999999999831e-01 1.162579087272315199e-03 1.192336156566071960e-03
8.579999999999999849e-01 1.171331632874715589e-03 1.192336156566071960e-03
8.599999999999999867e-01 1.179578177488142159e-03 1.233451196447660648e-03
8.619999999999999885e-01 1.187315448123717372e-03 9.867609571581285183e-04
8.639999999999999902e-01 1.194541665890672165e-03 9.456459172765397216e-04
8.659999999999999920e-01 1.201253800691664229e-03 1.397911355974015401e-03
8.679999999999999938e-01 1.207451063454439196e-03 1.274566236329249336e-03
8.699999999999999956e-01 1.213132605988163958e-03 1.233451196447660648e-03
8.719999999999999973e-01 1.218297257435618309e-03 9.867609571581285183e-04
8.739999999999999991e-01 1.222946180078009941e-03 1.192336156566071960e-03
8.760000000000000009e-01 1.227079277183444443e-03 8.634158375133623451e-04
8.780000000000000027e-01 1.230697624080241475e-03 1.439026395855603872e-03
8.800000000000000044e-01 1.233803554430406429e-03 1.068991036921305895e-03
8.820000000000000062e-01 1.236398050241136436e-03 9.867609571581285183e-04
8.840000000000000080e-01 1.238484337313385105e-03 6.989556779870077004e-04
8.860000000000000098e-01 1.240065327465302968e-03 1.151221116684483271e-03
8.880000000000000115e-01 1.241143619060777791e-03 1.151221116684483271e-03
8.900000000000000133e-01 1.241724007354587248e-03 1.110106076802894583e-03
8.920000000000000151e-01 1.241809873622477496e-03 1.151221116684483271e-03
8.940000000000000169e-01 1.241405760480082448e-03 8.634158375133623451e-04
8.960000000000000187e-01 1.240517273976215204e-03 1.233451196447660648e-03
8.980000000000000204e-01 1.239148617401439898e-03 6.167255982238303239e-04
9.000000000000000222e-01 1.237306129067516089e-03 1.192336156566071960e-03
9.020000000000000240e-01 1.234995692685879158e-03 9.045308773949510333e-04
9.040000000000000258e-01 1.232222838830080748e-03 1.233451196447660648e-03
9.060000000000000275e-01 1.228995121006611286e-03 1.480141435737192561e-03
9.080000000000000293e-01 1.225318633025554481e-03 1.603486555381958625e-03
9.100000000000000311e-01 1.221200510136735131e-03 1.151221116684483271e-03
9.120000000000000329e-01 1.216648813170285309e-03 1.027875997039717207e-03
9.140000000000000346e-01 1.211670186956499088e-03 7.811857577501849685e-04
